"location","start_date","end_date","lineage","total_lineage_count","Study ID"
"France","2020-01-04","2020-11-15","b.1.416",80,"71633_Raad 2023"
"France","2020-01-04","2020-11-15","b.1.416.1",37,"71633_Raad 2023"
"France","2020-01-04","2020-11-15","b.1.474",8,"71633_Raad 2023"
"France","2020-01-04","2020-11-15","b.1.529",18,"71633_Raad 2023"
"France","2020-01-04","2020-11-15","b.1.597",32,"71633_Raad 2023"
"France","2020-01-04","2020-11-15","b.1.6",4,"71633_Raad 2023"
"France","2020-01-04","2020-11-15","b.1.9.5",5,"71633_Raad 2023"
"France","2020-01-04","2020-11-15","b.1.93",12,"71633_Raad 2023"
"France","2020-01-04","2020-11-15","b.40",16,"71633_Raad 2023"
"France","2020-01-04","2020-11-15","c.16",2,"71633_Raad 2023"
"France","2020-01-04","2020-11-15","n.2",7,"71633_Raad 2023"
"France","2020-01-04","2020-11-15","other",149,"71633_Raad 2023"
"France","2020-01-04","2020-11-15","w.1",11,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","a",129,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","a.16",62,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b",100,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1",244,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1.1",2923,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1.1.1",41,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1.1.214",3297,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1.1.28",23,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1.1.283",44,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1.1.284",6794,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1.1.285",108,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1.1.48",387,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1.1.482",22,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1.1.63",36,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1.346",2,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1.36",39,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.1.560",104,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.12",147,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.5",21,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","b.6",31,"71633_Raad 2023"
"Japan","2020-01-04","2020-11-15","other",218,"71633_Raad 2023"
"Lebanon","2020-01-04","2020-11-15","b.1",13,"71633_Raad 2023"
"Lebanon","2020-01-04","2020-11-15","b.1.1",3,"71633_Raad 2023"
"Lebanon","2020-01-04","2020-11-15","b.1.398",20,"71633_Raad 2023"
"Lebanon","2020-01-04","2020-11-15","other",3,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","a",18,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b",135,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1",96,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.1",105,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.1.10",7,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.1.201",3,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.1.216",3,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.1.25",1,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.1.263",2,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.1.354",16,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.1.397",4,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.1.63",2,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.104",7,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.160",2,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.177",2,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.2",2,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.36",22,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.36.16",5,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.36.19",2,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.36.29",5,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.39",4,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.391",4,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.468",4,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.470",4,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.524",1,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.1.595",5,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.3",6,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.35",3,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.39",4,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.56",8,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.6",33,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.6.3",34,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.6.4",22,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","b.6.6",859,"71633_Raad 2023"
"Singapore","2020-01-04","2020-11-15","other",62,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","a",47,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","a.24",9,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b",38,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1",104,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.1",109,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.1.1",5,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.1.222",1,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.1.25",6,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.1.263",4,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.1.28",4,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.1.284",4,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.1.294",6,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.1.317",5,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.1.63",5,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.160",5,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.177",7,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.177.11",3,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.2",1,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.221",13,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.243",5,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.258",5,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.36",8,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.369",1,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.441",4,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.497",1095,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.1.597",3,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.40",12,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.41",113,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","b.6",4,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","k.1",34,"71633_Raad 2023"
"South Korea","2020-01-04","2020-11-15","other",59,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","a",8,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","a.2",1032,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","a.5",319,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","aa.1",11,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","ay.42",1,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b",176,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1",2168,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.1",607,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.1.1",43,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.1.222",9,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.1.232",5,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.1.269",65,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.1.33",4,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.1.39",12,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.1.400",18,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.1.406",29,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.1.7",9,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.157",68,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.160",31,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.177",2496,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.177.32",116,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.177.33",4,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.177.51",2,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.177.53",4,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.177.76",3,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.177.81",33,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.182",135,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.221",23,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.223",52,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.258",39,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.356",98,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.36",2,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.416",24,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.416.1",38,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.542",31,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","b.1.600",62,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","other",115,"71633_Raad 2023"
"Spain","2020-01-04","2020-11-15","w.1",3,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","a",583,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","a.1",2500,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","a.3",378,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b",739,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1",27696,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.1",3835,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.1.222",715,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.1.291",1179,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.1.304",269,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.1.434",354,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.1.464",496,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.1.519",7,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.1.7",35,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.116",85,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.134",178,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.137",153,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.139",979,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.2",14501,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.206",981,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.234",1117,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.240",2243,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.243",3502,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.268",94,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.289",282,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.305",409,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.311",233,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.320",658,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.366",164,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.369",2437,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.371",705,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.384",327,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.396",576,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.400",700,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.421",123,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.425",285,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.426",900,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.427",41,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.429",139,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.436",598,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.503",366,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.509",724,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.515",64,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.516",492,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.541",92,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.561",105,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.564",1054,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.574",409,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.576",641,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.582",1101,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.595",2134,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.595.4",136,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","b.1.637",5,"71633_Raad 2023"
"United States","2020-01-04","2020-11-15","other",23543,"71633_Raad 2023"
"United States","2020-12-14","2022-01-25","a",123,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","a.1",7,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ay.100",79892,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ay.103",295653,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ay.119",35840,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ay.14",14196,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ay.2",3506,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ay.25",140637,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ay.25.1",72383,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ay.26",38447,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ay.3",164970,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ay.39",52515,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ay.44",252559,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ay.47",39052,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ay.75",20774,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b",3154,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1",11770,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.1",9141,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.1.222",2972,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.1.291",43,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.1.304",79,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.1.434",1884,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.1.464",95,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.1.519",15552,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.1.7",235449,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.134",2,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.137",5,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.139",175,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.2",82860,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.234",5063,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.240",1171,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.243",8634,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.289",4,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.305",9,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.311",2515,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.320",19,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.366",4,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.369",800,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.371",3,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.384",4,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.396",464,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.400",1252,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.421",4,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.425",11,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.426",15,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.427",20412,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.429",43963,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.436",34,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.503",4,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.509",182,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.516",3,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.526",42065,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.541",82,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.561",1716,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.564",103,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.574",1,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.576",25,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.582",560,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.595",1067,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.617.2",43616,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.621",4743,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","b.1.637",14852,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.1",74157,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.1.1",258255,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.1.1.18",41997,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.1.15",99219,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.1.20",24766,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.2",585,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.2.10",254,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.2.12.1",47,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.2.3",209,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.2.9",18,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.4.1",5,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.5.1",2,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.5.2",2,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.5.2.1",4,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.5.5",6,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","ba.5.6",1,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","bf.10",1,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","other",345190,"71915_Leuva 2022"
"United States","2020-12-14","2022-01-25","p.1",19999,"71915_Leuva 2022"
"United States","2020-02-25","2020-06-08","a",561,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","a.1",2434,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","a.3",367,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b",614,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1",17152,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.1",1222,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.1.222",3,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.1.291",466,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.1.304",12,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.1.464",98,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.116",84,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.134",55,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.137",141,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.139",64,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.2",39,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.206",16,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.234",1,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.240",10,"72593_Anantharaman 2021"
"United States","2020-02-25","2020-06-08","b.1.243",199,"72593_Anantharaman 2021"
